,0
185,0.6581582353656565
186,0.6475702806500149
187,0.6483194299839339
188,0.6408397816147311
189,0.6414508646184869
190,0.6360104810262985
191,0.6639529034350969
192,0.681757185514122
193,0.692000318509146
194,0.6969983473754884
195,0.7206410586143839
196,0.7287740475857676
197,0.7211492252974563
198,0.724214385360748
199,0.716442034441546
200,0.7149994963952239
201,0.7230653858435367
202,0.7251852424670993
203,0.723320023932813
204,0.7256608255315509
205,0.728376558423621
206,0.7266890356310954
207,0.7267308761140263
208,0.7219917930300144
209,0.7227870265143115
210,0.7304818655124604
211,0.7314091007467212
212,0.7317244942894173
213,0.7297335432046299
214,0.7310203485539442
215,0.7285711101229475
216,0.7292274320094414
217,0.7318897261669602
218,0.7305522510606405
219,0.7297256701659329
220,0.7305893669251664
221,0.7309671104322302
222,0.7320432957002132
223,0.7270623770986968
224,0.7201027922273213
225,0.7293725406136138
226,0.7259275758180637
227,0.7302272566753067
228,0.7305820746621927
229,0.7291544265267322
230,0.7289472275170306
231,0.7271631717156963
232,0.717675930037732
233,0.7285101478188194
234,0.7297515532645631
235,0.7300398392163177
236,0.7288695067039941
237,0.7316419057718335
238,0.7317567501793925
239,0.7319312506027017
240,0.7309706301374073
241,0.7247267902283984
242,0.7268609183411907
243,0.7256891560488365
244,0.7196463645177393
245,0.7058964291905439
246,0.6988423099648204
247,0.7185425720863224
248,0.7248753377397622
249,0.7301509820727905
250,0.7294634179959678
251,0.7272501273469576
252,0.7256207514864476
253,0.7296769893467285
254,0.7318201950017198
255,0.7310421300842955
256,0.7309317321587387
257,0.7318485569148869
258,0.7320606071867828
259,0.730787920966677
260,0.7309396214780595
261,0.7295367641369436
262,0.7289057972298536
263,0.7243358141549162
264,0.7305855560621108
265,0.7310149340828155
266,0.7313649268629216
267,0.7279907162731012
268,0.7312858764792479
269,0.7319357830473876
270,0.7294695647612914
271,0.7193077025967962
272,0.7179096323352222
273,0.710423370939111
274,0.700919112750631
275,0.7092329654113791
276,0.7245787012896653
277,0.7266992820229404
278,0.7251182374814797
279,0.7157962832605602
280,0.7113336250096401
281,0.7136677254359312
282,0.7136623834471727
283,0.7160971973358214
284,0.7165490436066613
285,0.7232103639681252
286,0.7213670823795637
287,0.7182844651605671
288,0.7187136665182221
289,0.7183977220176702
290,0.7148588700495504
291,0.7032769719309689
292,0.6943422597115216
293,0.6837568959225929
294,0.6817263780863614
295,0.6939198268853614
296,0.7021687007479369
297,0.6778632990934503
298,0.6516678113881853
299,0.6433023479313358
300,0.6507342978394786
301,0.651983710873598
302,0.6572553985286123
303,0.6450837909457359
304,0.6213518081017052
305,0.6079652827242326
306,0.6213226318559786
307,0.6442189406882178
308,0.6507747756207087
309,0.6660253952215541
310,0.6741854953610384
311,0.6693243355614831
312,0.6498709789016562
313,0.6425157118459687
314,0.629939946147234
315,0.6250701234568521
316,0.6263696761438227
317,0.6328058649697412
318,0.6419191123443941
319,0.637296068900459
320,0.6334406894662787
321,0.6210084814372641
322,0.6157910898256184
323,0.606475700152918
324,0.5953253717580151
325,0.5915685537763942
326,0.5856724427410018
327,0.5639698284313943
328,0.5629570632058271
329,0.5599378461624833
330,0.5507561324673413
331,0.5357534640307693
332,0.650010631484486
333,0.6653597037758404
334,0.6776290814999415
335,0.6612524670758159
336,0.6605881171176116
337,0.665699014225914
338,0.6718756350557502
339,0.6811617138427115
340,0.6805177505921444
341,0.7032100447581443
342,0.7085960136302618
343,0.6912212493632245
344,0.6669593358331642
345,0.6754040971560994
346,0.6995513439283196
347,0.693218772791562
348,0.690381701005436
349,0.700044584497062
350,0.7001718625809888
351,0.7015073632113666
352,0.7139995713840477
353,0.7152696218773082
354,0.7224115011541754
355,0.7265960244383007
356,0.7304281511597167
357,0.7303718379474862
358,0.7303056137096386
359,0.7316993725258412
360,0.7300843742348289
361,0.7285587767636661
362,0.7308764876843605
363,0.7284074380884072
364,0.7287777189654615
365,0.7270686966384626
366,0.7211681193376024
367,0.7231600086235948
368,0.7175247917821725
369,0.7152753711099301
370,0.7157187959655313
371,0.7248341347555185
372,0.7296899696769809
373,0.7302033652349005
374,0.7304029707001642
375,0.724422384419052
376,0.7207727737232565
377,0.7134626958162824
378,0.7096834919903926
379,0.714353485101823
380,0.7139516664562824
381,0.7018014525589019
382,0.6955854577975821
383,0.6962643796962057
384,0.6932520431044803
385,0.6899261471680374
386,0.6915354110693359
387,0.6971822058146824
388,0.7010980740602896
389,0.703733979151937
390,0.6971111370178785
391,0.7028943553403256
392,0.7048726982972143
393,0.5824139426539772
394,0.5897260423617192
395,0.6055600398912488
396,0.6145703290268905
397,0.6209833456621993
398,0.6422853428706727
399,0.6832577359805663
400,0.6733824703141629
401,0.6753772768725709
402,0.6451414275209701
403,0.6476184627785501
404,0.6655114337304697
405,0.651493197852414
406,0.6724516008761907
407,0.6748768383246643
408,0.6638123629540689
409,0.6423414944447414
410,0.6527505301145344
411,0.6474520268873325
412,0.6503699376813724
413,0.675720277190819
414,0.6784883837952582
415,0.6699197991232095
416,0.6744713427407135
417,0.6515651464735361
418,0.648679345666796
419,0.6691261886079375
420,0.6627491186001533
421,0.6338831035701641
422,0.6307958150502913
423,0.6325147489875885
424,0.6357715467189672
425,0.6218323129397855
426,0.5994465428264704
427,0.5941983319783399
428,0.5996002291467966
429,0.6021247625550336
430,0.6028978914332414
431,0.5922108356247857
432,0.5989493699816459
433,0.5995690935863087
434,0.6049811827701068
435,0.5964113061494971
436,0.5881456660205753
437,0.6009018234323158
438,0.6148552942496477
439,0.6229132798797248
440,0.6571822301106305
441,0.6597786925774074
442,0.6359273194584729
